,County_id,Year,Unit,Income,county_name,state_code
371,02050,2014,Thousands of dollars,716509.0,Bethel Census Area, AK*
372,02050,2015,Thousands of dollars,734570.0,Bethel Census Area, AK*
373,02050,2016,Thousands of dollars,752842.0,Bethel Census Area, AK*
374,02050,2017,Thousands of dollars,774789.0,Bethel Census Area, AK*
375,02060,2013,Thousands of dollars,104736.0,Bristol Bay Borough, AK
376,02060,2014,Thousands of dollars,110296.0,Bristol Bay Borough, AK
377,02060,2015,Thousands of dollars,99946.0,Bristol Bay Borough, AK
378,02060,2016,Thousands of dollars,108429.0,Bristol Bay Borough, AK
379,02060,2017,Thousands of dollars,109871.0,Bristol Bay Borough, AK
380,02068,2013,Thousands of dollars,139749.0,Denali Borough, AK*
381,02068,2014,Thousands of dollars,150469.0,Denali Borough, AK*
382,02068,2015,Thousands of dollars,151658.0,Denali Borough, AK*
383,02068,2016,Thousands of dollars,155551.0,Denali Borough, AK*
384,02068,2017,Thousands of dollars,162058.0,Denali Borough, AK*
385,02070,2013,Thousands of dollars,247024.0,Dillingham Census Area, AK*
386,02070,2014,Thousands of dollars,269795.0,Dillingham Census Area, AK*
387,02070,2015,Thousands of dollars,272745.0,Dillingham Census Area, AK*
388,02070,2016,Thousands of dollars,276247.0,Dillingham Census Area, AK*
389,02070,2017,Thousands of dollars,292663.0,Dillingham Census Area, AK*
390,02090,2013,Thousands of dollars,4918998.0,Fairbanks North Star Borough, AK
391,02090,2014,Thousands of dollars,5160031.0,Fairbanks North Star Borough, AK
392,02090,2015,Thousands of dollars,5339118.0,Fairbanks North Star Borough, AK
393,02090,2016,Thousands of dollars,5316097.0,Fairbanks North Star Borough, AK
394,02090,2017,Thousands of dollars,5433509.0,Fairbanks North Star Borough, AK
395,02100,2013,Thousands of dollars,125377.0,Haines Borough, AK
396,02100,2014,Thousands of dollars,133771.0,Haines Borough, AK
397,02100,2015,Thousands of dollars,144339.0,Haines Borough, AK
398,02100,2016,Thousands of dollars,143237.0,Haines Borough, AK
399,02100,2017,Thousands of dollars,151437.0,Haines Borough, AK
400,02105,2013,Thousands of dollars,107761.0,Hoonah-Angoon Census Area, AK*
401,02105,2014,Thousands of dollars,115185.0,Hoonah-Angoon Census Area, AK*
402,02105,2015,Thousands of dollars,119559.0,Hoonah-Angoon Census Area, AK*
403,02105,2016,Thousands of dollars,114824.0,Hoonah-Angoon Census Area, AK*
404,02105,2017,Thousands of dollars,118072.0,Hoonah-Angoon Census Area, AK*
405,02110,2013,Thousands of dollars,1958742.0,Juneau City and Borough, AK
406,02110,2014,Thousands of dollars,2050910.0,Juneau City and Borough, AK
407,02110,2015,Thousands of dollars,2082632.0,Juneau City and Borough, AK
408,02110,2016,Thousands of dollars,2084256.0,Juneau City and Borough, AK
409,02110,2017,Thousands of dollars,2129984.0,Juneau City and Borough, AK
410,02122,2013,Thousands of dollars,2646735.0,Kenai Peninsula Borough, AK
411,02122,2014,Thousands of dollars,2876673.0,Kenai Peninsula Borough, AK
412,02122,2015,Thousands of dollars,2946409.0,Kenai Peninsula Borough, AK
413,02122,2016,Thousands of dollars,2864085.0,Kenai Peninsula Borough, AK
414,02122,2017,Thousands of dollars,2919104.0,Kenai Peninsula Borough, AK
415,02130,2013,Thousands of dollars,816177.0,Ketchikan Gateway Borough, AK*
416,02130,2014,Thousands of dollars,862629.0,Ketchikan Gateway Borough, AK*
417,02130,2015,Thousands of dollars,888424.0,Ketchikan Gateway Borough, AK*
418,02130,2016,Thousands of dollars,877069.0,Ketchikan Gateway Borough, AK*
419,02130,2017,Thousands of dollars,901111.0,Ketchikan Gateway Borough, AK*
420,02150,2013,Thousands of dollars,756126.0,Kodiak Island Borough, AK
421,02150,2014,Thousands of dollars,798357.0,Kodiak Island Borough, AK
422,02150,2015,Thousands of dollars,838351.0,Kodiak Island Borough, AK
423,02150,2016,Thousands of dollars,794286.0,Kodiak Island Borough, AK
424,02150,2017,Thousands of dollars,818860.0,Kodiak Island Borough, AK
425,02158,2013,Thousands of dollars,210405.0,Kusilvak Census Area, AK*
426,02158,2014,Thousands of dollars,242105.0,Kusilvak Census Area, AK*
427,02158,2015,Thousands of dollars,240309.0,Kusilvak Census Area, AK*
428,02158,2016,Thousands of dollars,249359.0,Kusilvak Census Area, AK*
429,02158,2017,Thousands of dollars,253211.0,Kusilvak Census Area, AK*
430,02164,2013,Thousands of dollars,86064.0,Lake and Peninsula Borough, AK*
431,02164,2014,Thousands of dollars,88063.0,Lake and Peninsula Borough, AK*
432,02164,2015,Thousands of dollars,89340.0,Lake and Peninsula Borough, AK*
433,02164,2016,Thousands of dollars,87632.0,Lake and Peninsula Borough, AK*
434,02164,2017,Thousands of dollars,96812.0,Lake and Peninsula Borough, AK*
